time,x,y,z,u,v,w,phi,theta,psi,p,q,r,Fx,Fy,Fz,l,m,n,motor0,motor1,motor2,motor3,motor4,aileron,elevator,rudder
1748671503.088073,4.803305023976204,-0.0013135703315424424,-1000.0378220085541,30.04450219291125,-0.022594638140124086,-0.013951368121688054,-0.011680625214789409,0.013016368841395565,0.0012218325572952438,0.5812925000235711,-0.023135472899316945,0.14049269691288216,2.4662695139760586,17.889186593217566,-8.08088388001159,-91.52736467575177,32.05119672365775,-30.125924725562534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.1089168,5.103731303999017,-0.0017650110337825453,-1000.042785458485,30.046709284574302,-0.048623170898612116,-0.028117222920085526,-0.01733868505243663,0.015612271924220877,0.00013178886065290385,-0.5658059837647065,0.25959030828254237,-0.10900436966423027,2.2414453804222703,-20.40373207858121,-52.37002488272242,91.82036529089477,-31.9201870533796,29.79341845147677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.1206546,5.404184954172685,-0.0016497278200645565,-1000.0473881925584,30.048872953159474,-0.034260703252532575,0.0019968960003120505,-0.011492122124953319,0.015397645389433556,0.001523157348612969,0.5846562927483114,-0.02146265347874271,0.13913684879601643,2.1724971455845328,18.016577464122943,-9.041354257341936,-91.59681744215142,31.961419503064903,-30.164784741549862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.1219552,5.704642430604203,-0.002123361772584081,-1000.0529121924175,30.050800709888538,-0.05967937641458538,-0.012471495079606395,-0.017125391874232232,0.01800229493366734,0.00041672463756858846,-0.5633269749279091,0.26046495442336015,-0.11064327110445937,1.9264463425474148,-20.28960458427647,-53.318119705712164,91.81374753528651,-32.02033772482308,29.776065884792718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.1433203,6.0051248228462075,-0.0020314106384382168,-1000.0580826440461,30.052650539833614,-0.04480502729673735,0.01699310135316366,-0.011254952856640354,0.017787678207475288,0.0017906561519431818,0.5870439017591835,-0.021461672619221772,0.13739315143746247,1.8725498181816427,18.138755369970955,-9.931963926705258,-91.6497228858785,31.88765750317772,-30.19545161623754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.1463103,6.305606321403049,-0.0025263747235862027,-1000.0641795224076,30.054294945814917,-0.06950577638962432,0.0017772669461462252,-0.016871091476913236,0.02038574707135954,0.0006645835351259954,-0.5616138620273039,0.259806886388432,-0.11260726168170118,1.616753574907925,-20.180986834617766,-54.16973437859174,91.81253337141587,-32.10059516786196,29.764000929019403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.164724,6.60611032741039,-0.0024567442783618365,-1000.0699295408265,30.05583837288169,-0.054018790878769346,0.03022482772430299,-0.010983727272923183,0.02015757878512625,0.002018163756425384,0.5887364203990149,-0.022816828623341223,0.13535802212996098,1.5800907283607657,18.25231623393076,-10.7077581997466,-91.69215138149158,31.832071410119706,-30.218715267028767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.175392,6.906608749920063,-0.0029721782427945794,-1000.076610711565,30.057208596578615,-0.07793081990794515,0.013950741251083365,-0.01658833527353698,0.022737092180943996,0.0008700649779425085,-0.5604608000613802,0.25795133958179095,-0.11480987784830846,1.311660632349657,-20.080751405005405,-54.887951461756586,91.8124463882414,-32.15969645717224,29.756643397474136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.1800215,7.207127333341059,-0.0029238060211010087,-1000.0829509070123,30.058454501490502,-0.0617555924196372,0.04114880407759468,-0.010689468581388528,0.022485271238474436,0.0022011776061794386,0.5898866692148614,-0.02518209424693585,0.1331112628237043,1.29886811352063,18.35480419946148,-11.339735501946762,-91.72730942162627,31.795162192180953,-30.235072301348488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.198617,7.507635724801329,-0.00345887834305434,-1000.0902263068053,30.0595634491663,-0.08483786384619066,0.023634893286719874,-0.016287017230995016,0.025037763000355095,0.001029405146633522,-0.5597548649606421,0.25524917618804877,-0.11717724595459131,1.0226586469970975,-19.991011520756356,-55.45140345581626,91.81140235778462,-32.19794564861206,29.753634851027567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.1996381,7.808162115180501,-0.0034306932807310103,-1000.0971655972518,30.060532221647364,-0.06792083955253653,0.04947643050821815,-0.0103812010154134,0.024755667105845536,0.00233663760771341,0.5905816215581492,-0.02820958945096602,0.13072324610798391,1.031113226045651,18.444450993073332,-11.813804840576438,-91.75691306942399,31.776058426556705,-30.244925400750123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.2208652,8.108673823583173,-0.003984606460721291,-1000.1050433279431,30.06139476607908,-0.09015706164345014,0.030657783194979138,-0.01597550711660789,0.027276076869884758,0.001140206147090872,-0.5594306101194688,0.25204097640390255,-0.11964314606227583,0.7517355174235405,-19.913324668679195,-55.852852493909694,91.80856416780799,-32.216925140962644,29.754715529202844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.232206,8.409201584531939,-0.003975555719009797,-1000.112588679983,30.062108758572847,-0.07246519464476157,0.05514512943500996,-0.010066745447997683,0.026960347298217613,0.002422789255824842,0.5908761668610156,-0.03157295716670516,0.12825831087337944,0.7779323063595207,18.52001998706747,-12.128911419507546,-91.78187393784104,31.77281885123694,-30.248665118638915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.2327504,8.70971031670528,-0.004547544438443573,-1000.121074835916,30.06274043807392,-0.09386012631798425,0.03505552916903955,-0.015661193122308514,0.029446710720881786,0.0012013229918648172,-0.5594447674310914,0.2486363422664386,-0.12214662639601467,0.49937719395463276,-19.84878358871125,-56.09698704854273,91.80372045461017,-32.21913905289315,29.75962948049914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.2545786,9.01023338229178,-0.004556613707461061,-1000.1292311807454,30.063221903533492,-0.07537996811132817,0.05828007086070923,-0.009753085973324804,0.02909686149784152,0.002459083518740801,0.5908107148983628,-0.034984922304021726,0.12577605268761882,0.5393190143031283,18.58072286934725,-12.294665897676268,-91.80268125765268,31.7827619509093,-30.246712667932176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.2555487,9.3107332269286,-0.005145943512105506,-1000.1383298382832,30.063637772835598,-0.09595641078415565,0.037030859966273574,-0.015350719541753044,0.03154985396014842,0.0012127709761031724,-0.5597633568428435,0.24529924623070365,-0.1246312542637813,0.2648001289617561,-19.798072197434397,-56.197877235559176,91.79697157498533,-32.20767452277317,29.768085254082315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.277049,9.611245907552624,-0.005172175011121949,-1000.1471001351949,30.0639072554835,-0.0766932545875788,0.05915062868140331,-0.009446517532903709,0.03116776435883839,0.0024460866224829125,0.5904202008849269,-0.0382089601310181,0.12333156463796816,0.3143550516293381,18.626166542703185,-12.328708283112718,-91.81960102463265,31.80278256151251,-30.23953432914517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.2883363,9.911731329031229,-0.005778144624847235,-1000.1568134741931,30.06412104665244,-0.09648942586120407,0.03690841819111897,-0.015050068887174639,0.033590155870652616,0.0011756355306560273,-0.5603551354270717,0.24223915118142503,-0.127045109182685,0.04624157463383938,-19.76150168330208,-56.176284513577116,91.78855418049983,-32.18588777620851,29.77973890565389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.2893515,10.21222829146423,-0.005820654262786505,-1000.1661988895027,30.064196262905053,-0.07646625019968335,0.05812545681393126,-0.00915268422934501,0.033179501773509035,0.0023853874110457696,0.5897384657829736,-0.04106540971434114,0.12097518803897214,0.10144929863082908,18.656313980403635,-12.254032944901113,-91.8327791767506,31.829637155688072,-30.227641228639012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.3105166,10.512694100017402,-0.006442602215100386,-1000.1765274135768,30.064219853807195,-0.09553339454716397,0.03509039238210494,-0.014764569101178626,0.03557557584906457,0.0010919763144672245,-0.5611884871833597,0.23960740755557208,-0.12934110965784493,-0.1587272589570432,-19.739039085208912,-56.05703274902561,91.77874308073986,-32.157131369911134,29.79418996212587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.311824,10.81317032771615,-0.0065005959289067385,-1000.1865275813382,30.064115041072167,-0.07478950320698502,0.05562942890125527,-0.008876567572030591,0.035141249127799146,0.002279497063456315,0.5888001529148204,-0.04343267212653762,0.11875207489891745,-0.101414617996749,18.671450669082642,-12.0964604916321,-91.8422950597348,31.86018480401019,-30.211581896797128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.333457,11.113611632509016,-0.007137910833137543,-1000.1974704035647,30.063958193225492,-0.09318967139301712,0.032015358831848195,-0.014498869409783843,0.03751623087662237,0.000964722544868124,-0.5622301837753245,0.23749817488231872,-0.1314774518588204,-0.3528973811660485,-19.73033455065493,-55.86660418893911,91.76779721142505,-32.12453310321285,29.81098511804676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.3441055,11.414062372826926,-0.007210699461300094,-1000.2080837353958,30.063683864936866,-0.07177901301678247,0.05210494838746485,-0.008622456599062911,0.03706378748669037,0.0021317397933420246,0.5876412810720955,-0.0452443389931958,0.11670172484737112,-0.2964470289402179,18.672152503910137,-11.882397183412422,-91.8481898049849,31.89157617627953,-30.191931639003762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.3454905,11.714474524644212,-0.007862832625394644,-1000.2196388981035,30.06335417483104,-0.08958297635915478,0.028122457199755174,-0.014256908193353901,0.039423317043950856,0.0007975593943072568,-0.5634451594290804,0.2359529557260519,-0.13341803990349355,-0.539151916802215,-19.734750157602964,-55.63107777718179,91.75593141756299,-32.090831589743374,29.82962660720467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.3661313,12.014895229318354,-0.007949844488729414,-1000.2308629123669,30.062917200807018,-0.06757217507511189,0.047979371951527024,-0.008393916940254709,0.03895848496741694,0.001946135223075629,0.5862991253099292,-0.04648320765338759,0.11485758287684555,-0.4858544158728577,18.65925322021515,-11.636976661607711,-91.85048248667684,31.921387810964013,-30.169280871187347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.3666334,12.31527375903174,-0.008616323334354897,-1000.2430277133742,30.062420205558514,-0.0848574550032224,0.023822269101457547,-0.014041885209170157,0.04130816258469938,0.000594806792558078,-0.5647968268915311,0.23496776172825207,-0.13513284305174633,-0.7202451169419355,-19.75139139278058,-55.374482123278995,91.74330367885578,-32.058268711349726,29.849583345132256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.3887348,12.615660023537755,-0.008717113785930503,-1000.254859358294,30.061824132909372,-0.06232360966634039,0.04363955447267108,-0.008193767704348431,0.040836430930801804,0.0017272742125467033,0.5848117504821841,-0.047173165389769234,0.11324674199884757,-0.6716845215139564,18.633810610641945,-11.382635344006758,-91.84918055407306,31.947703017699855,-30.144223527969785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.3987615,12.916000581560045,-0.009397554626983067,-1000.2676306607585,30.06116351731885,-0.07917260901201299,0.019475065935192173,-0.013856244394179207,0.043181450345309624,0.0003612927519998088,-0.5662476689830771,0.2345019414507643,-0.13659814605467255,-0.8986373958906846,-19.779141414516936,-55.117594137338756,91.73001167123648,-32.02853532191469,29.870303568408406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.400545,13.216348087833317,-0.009511812062306972,-1000.2800666112487,30.060409053140052,-0.056200931721343654,0.039413861191773085,-0.008024070521364557,0.04270775153345285,0.0014801904641936758,0.5832173872814714,-0.047369881185667484,0.111889771219388,-0.8557170248366468,18.597071398457768,-11.138134280629707,-91.84428762316395,31.969144052893203,-30.117346084310043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.420377,13.516646388590043,-0.010205931030732269,-1000.2934411197091,30.05958691577731,-0.07269915760299234,0.015376478126233793,-0.01370167005895917,0.045052629257722465,0.0001022236980272595,-0.5677599537594509,0.23448777242696878,-0.1377966766166373,-1.0763863977952965,-19.816697714272564,-54.877178893248484,91.71609492590835,-32.00276371109936,29.891228062524977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.421996,13.816950854409663,-0.010333479125489793,-1000.3064780332335,30.058672503750476,-0.04938052705370878,0.0355614327337906,-0.007886132499228538,0.044581117802033,0.0012102304546628417,0.5815537559730464,-0.04715114556892919,0.11080067566357243,-1.039397375082828,18.550434981672367,-10.918008219526506,-91.83580993267384,31.984862567059327,-30.089217437355607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.440685,14.1172026286476,-0.01104110034337592,-1000.320452523961,30.057689650711147,-0.06561489863410325,0.011750136597508284,-0.013579097341653856,0.04692951818622948,-0.0001769455906663886,-0.5692964842425476,0.23484003841963025,-0.13871760453292106,-1.2550892227520976,-19.862610524198615,-54.66563789235697,91.70154022197227,-31.98155847016315,29.911803301985735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.4520152,14.417459765816554,-0.011181896548833822,-1000.3340872462254,30.056612085898948,-0.042043403345602706,0.03226804876263106,-0.007780523373623449,0.04646344254583745,0.0009229242855735009,0.5798573968030369,-0.04660756403919125,0.10998698762399861,-1.223808207065293,18.495416462820792,-10.73239796005884,-91.82376188881788,31.99449677900118,-30.060379755213155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.4535873,14.717660722442876,-0.01190295697042774,-1000.3486587452891,30.05546833006209,-0.0581006419269588,0.008746460402616316,-0.013488736666565693,0.04881809215318178,-0.00047063985273654296,-0.5708213292942146,0.23546496073441398,-0.13935641383101585,-1.4358680652955869,-19.91532218865317,-54.49101208042592,91.68628869094883,-31.965056450655126,29.93149398797158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.4730854,15.01786620486411,-0.012057087511245065,-1000.3628884616188,30.054223367578725,-0.03437118411692503,0.029647622538487194,-0.007707106259231544,0.04835975061993336,0.0006238599699432967,0.5781630407334164,-0.045834153324835925,0.10944998226797117,-1.409671245398961,18.433609499568508,-10.587204985535585,-91.80817072937512,31.998104456728054,-30.031340342395787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.4741032,15.318012003036907,-0.01279163815821831,-1000.3780543687966,30.052917817746575,-0.050336287849753164,0.006446513397796637,-0.013430111287743518,0.05072243076167826,-0.0007732865689433766,-0.5723005028512187,0.23626801417447657,-0.13971465388867715,-1.619390289542853,-19.97320666738575,-54.357272637488734,91.67024365200034,-31.9530063531133,29.949794590795786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.4952505,15.618161444923077,-0.0129593099289851,-1000.3928767014405,30.05150074087724,-0.026542311772546227,0.027748168301076098,-0.007665080885743691,0.05027319849566991,0.0003185635146940591,0.5765030401999718,-0.0449232266008307,0.10918500836374778,-1.5973723183037762,18.366649580556782,-10.484497543261625,-91.78908019881167,31.996080690407055,-30.002564555046433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.5052996,15.918247676319767,-0.013707513496054735,-1000.4086348620735,30.050032069371433,-0.04249712217190674,0.004869720357644467,-0.013402106596240415,0.052644801700688415,-0.0010794322744223095,-0.5737025710496568,0.2371603205018452,-0.13979957891163716,-1.8059139092377166,-20.03460833694159,-54.26482616119844,91.65327855256427,-31.944858980809986,29.966239601306615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.5066478,16.218336620093975,-0.013889043341182364,-1000.4240479172195,30.04843819120738,-0.018728521893318823,0.026561005495206645,-0.007653037878273317,0.05220521374194931,1.2386945275721928e-05,0.5749068717967241,-0.04395879587391688,0.10918192196979992,-1.7870025760631378,18.296178361633775,-10.423094044297187,-91.76655311302612,31.98906876809814,-29.974469797790956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.526658,16.518358800668565,-0.01465116834959948,-1000.4403966471887,30.04680487114899,-0.03475039376690911,0.0039842054065141845,-0.013403029621942508,0.054585848384584246,-0.0013838499323859388,-0.5749991743669205,0.2380634642635016,-0.13962368776616918,-1.995350096460406,-20.097879289543993,-54.21116050528691,91.6352446238419,-31.939860184671392,29.980412275394748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.5370991,16.818382713604322,-0.014846970245498506,-1000.4563990181072,30.04502995135972,-0.011091645252229377,0.02603198231939257,-0.007669022439063422,0.054155722620128355,-0.00028959384012283707,0.573400718287896,-0.04301257644558598,0.10942560922631411,-1.9784098513677328,18.223809695763993,-10.399251870208161,-91.7406727347099,31.977871363239867,-29.947420634881073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.5375855,17.118336283694234,-0.015623382070530642,-1000.4733370892694,30.04323045687529,-0.027252235021707507,0.0037185750804581176,-0.013430677007391978,0.056544849714597945,-0.0016816356219080397,-0.576165456832846,0.2389127094469734,-0.1392041781785229,-2.1873353477168855,-20.161414387549097,-54.19156210200197,91.61597801299224,-31.937139851374205,29.991951723988723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.5588396,17.418290561987956,-0.01583395272343131,-1000.4899278237161,30.041271022296865,-0.0037807866451701026,0.02607359654960179,-0.007710605661936487,0.05612343415059717,-0.0005826697914654844,0.5720071345455708,-0.042141556400086544,0.10989658304423677,-2.171255039401501,18.15109795955503,-10.407396217160787,-91.7115429422267,31.963367867178825,-29.921725045129687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.5596492,17.7181708933288,-0.016625101925484484,-1000.5074544183994,30.03930398694329,-0.020144976024186436,0.003974094459462028,-0.013482409639797854,0.05852002120355326,-0.00196829309964075,-0.5771803977861514,0.2396587052955957,-0.13856233081754493,-2.3813070557945615,-20.223683411915474,-54.19984386767304,91.59530625108248,-31.93579179823417,30.000558261084343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.5811417,18.018050872079005,-0.01685100526787523,-1000.5246329592535,30.037157551432106,0.003070079309175397,0.026577043287380024,-0.007774961639497313,0.05810615122875218,-0.0008625767241001725,0.5707448000300437,-0.04138699748010499,0.11057163755407248,-2.365069272742641,18.07950922461283,-10.440833237193182,-91.6792872389533,31.946442193893088,-29.897631841361157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.582844,18.317853280114488,-0.01765741372395293,-1000.5427476028622,30.03502188253409,-0.013554893100654612,0.004636376751193206,-0.013555232082214985,0.060508829758279425,-0.0022398051220662296,-0.5780270442717583,0.2402678529527107,-0.1377228397965973,-2.57657735037321,-20.283259741170834,-54.229033528981745,91.57305397802749,-31.934941003211655,30.005996977015325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.6028483,18.61765424758243,-0.017899264750736197,-1000.5605137110737,30.03268706794913,0.009344065420576492,0.027423406624307374,-0.007858948494246398,0.06010108311702389,-0.0011255596855859196,0.5696283587968665,-0.04077466412555647,0.11142454364802834,-2.5593084768134275,18.01039574745543,-10.492403241578373,-91.64404670837503,31.927923872933928,-29.875329261303932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.6138918,18.91737400740174,-0.018721510121773876,-1000.5792161916141,30.030382017263495,-0.007590420545904718,0.005585904496536658,-0.013645874938156943,0.06250829872603969,-0.002492690752334603,-0.5786926443910583,0.24072156090158287,-0.13671310667488779,-2.772401140196461,-20.338845108946355,-54.27198424767549,91.54904788761326,-31.93379610476833,30.008099554724723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.615221,19.21709122193387,-0.01897995846376084,-1000.5975698600022,30.02785858321383,0.01494286324783764,0.028493416129937284,-0.00795919147326396,0.06210513838206699,-0.0013684230640444994,0.5686683464893107,-0.04031603439726822,0.11242676882901417,-2.7534026300705,17.94497416253961,-10.555042003556196,-91.60597706929443,31.9085438327494,-29.854944719536505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.635005,19.51672358621618,-0.0198186575506054,-1000.6168601425535,30.025383777107535,-0.002340841992415025,0.00670690627091047,-0.013750878312693171,0.06451528485993396,-0.0027240482151960066,-0.5791686839429182,0.2410146477866883,-0.13556251511516795,-2.9680353151925907,-20.38929010851603,-54.32188172741908,91.52312088694212,-31.931686467145504,30.006764393503822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748671503.6359098,19.81635229430556,-0.02009437114377322,-1000.6358015079973,30.022672571862387,0.019787760847561932,0.029675392961038733,-0.008072166290146399,0.06411518258136262,-0.0015885661665464568,0.5678712022546979,-0.0400102278571407,0.11354820486496955,-2.9467977523954687,17.884307664162062,-10.622230284401141,-91.56524502328135,31.88890503627704,-29.83654569083281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
