time,x,y,z,u,v,w,phi,theta,psi,p,q,r,Fx,Fy,Fz,l,m,n
2.27,78.11109498878346,-1.507849352066673,-4982.608864062558,45.866617275270514,-5.606938056207858,-0.8577820395197073,0.5219729549875085,-0.5658475450592817,0.1178275141205316,-1.0151661779392147,0.44914105311672836,-0.09696739785173175,219.74023253269746,158.64484890726425,0.9259735549490955,13.993854971794018,29.74394855211568,-60.76987571903928
2.2800000000000002,78.5200822125327,-1.5030861623203247,-4982.389828928251,46.07507459757759,-5.410708763308003,-0.7127438403976751,0.5124128422713405,-0.5589713020826457,0.11359312625667872,-0.9560112716167916,0.6876242976636142,-0.4234387863852667,219.08454599797216,157.35028594974807,-4.452656969763694,8.819558807665855,27.098347867992985,-58.28320368636373
2.29,78.93007848746353,-1.498474480554036,-4982.1688012850655,46.301242104133486,-5.068711035122224,-0.46633596697648344,0.5030268086521676,-0.5499859498537245,0.10625657231141838,-0.9386033619172961,0.8985352228921273,-0.7336553945260332,218.19101392772998,154.09248803490752,-20.557403929486085,5.054208164422882,23.648049414709906,-55.01538042025822
2.3000000000000003,79.34093383367353,-1.4944132338237492,-4981.945452389089,46.539794036328864,-4.589281751176169,-0.13946234854066775,0.49351292926605383,-0.5392377431791833,0.09602424922106412,-0.9513879386113749,1.0748206674541194,-1.0232323090354354,216.89235406626648,148.89674629791472,-45.74268415733873,2.111327743051057,19.40567340425185,-51.12455767178183
2.31,79.75254563067261,-1.491175933417444,-4981.719556915117,46.78366940732941,-3.982821600016978,0.24612176907924693,0.48365286495715853,-0.5271173646221916,0.08313850918694099,-0.9860064308895272,1.2120378556991827,-1.2885740034123316,214.959125946853,141.81542546380837,-78.07066764589923,-0.2320245905101095,14.646913053797535,-46.70817679292806
2.32,80.16484874042206,-1.4889142666261808,-4981.490992356958,47.02469712064999,-3.2615574572455763,0.6688576754255524,0.47329316192948134,-0.5140366508079506,0.06787125086058277,-1.0359703027677036,1.308071381424118,-1.5267258326358264,211.9581184521092,132.9335891588397,-115.53190005352586,-2.090355332187181,9.629262448589506,-41.850425338897786
2.33,80.5778102274055,-1.4876678717467695,-4981.259735306862,47.25470608278533,-2.43930720001176,1.10824091132586,0.46233470807685784,-0.5004082731057173,0.05051837648824131,-1.0958453852623657,1.3628377702233243,-1.7352874372341531,207.85936349641554,122.36534800521721,-156.1390629386682,-3.514522183999491,4.586230400152528,-36.62857650885626
2.34,80.99142692986908,-1.4873792594441666,-4981.025855543246,47.46633386072095,-1.5312159641349812,1.54549808335065,0.4507258349496146,-0.4866285682019498,0.03139448425206259,-1.1608873127243435,1.377970490376751,-1.912389223617878,202.84254348916915,110.25395106509941,-198.01845282529828,-4.530725371772822,-0.2776800010907151,-31.119956825455386
2.35,81.40572348788113,-1.4879127191029833,-4980.789508739409,47.65347183384675,-0.5534439548177652,1.9640937878438778,0.43845772610269984,-0.4730635816212798,0.010827694801482046,-1.2268108846914907,1.356498658066993,-2.056678945058039,197.06683871080634,96.7696915749522,-239.47074482447778,-5.15304018940676,-4.789965691483355,-25.40320193860127
2.36,81.82075110970453,-1.4890757325111987,-4980.55092709883,47.81165377597958,0.4771816634169328,2.3500740092134875,0.42556112134129354,-0.46003828191293783,-0.0108454190609657,-1.2896604761406396,1.3025299708342022,-2.167311386244792,190.7865109883442,82.10665409498947,-279.01365129053085,-5.392403473839142,-8.811580569837137,-19.558393210988
2.37,82.23658628184538,-1.4906414824164154,-4980.310408010961,47.93826235087515,1.5435368492917625,2.6922542016360924,0.4121031772649286,-0.4478287821106084,-0.03328486609119308,-1.3457944076365034,1.2209499802329407,-2.243944703022719,184.31710629933764,66.47931982226292,-315.4084459608395,-5.265802118148806,-12.236825278488492,-13.66737627005087
2.38,82.65332876577895,-1.4923710668110484,-4980.0683009512495,48.032570936129936,2.6285744136808322,2.982264778663134,0.39818418851026416,-0.43665731128259067,-0.05615216331389483,-1.3918988754664456,1.1171470828017676,-2.2867297222701803,177.99735334300482,50.117839343494595,-347.670906294317,-4.798010605828374,-14.992119384819166,-7.812419501394857
2.39,83.07109847083511,-1.4940341268480315,-4979.824992989097,48.09564904164814,3.7156781240565504,3.214474470363546,0.3839340023837392,-0.42668961741880995,-0.07911507324963951,-1.4250186126525026,0.9967693863780615,-2.2962909935744533,172.15306007249754,33.26261875900826,-375.0690581132832,-4.021815181841443,-17.033886839816866,-2.07453563273157
2.4,83.49003107679158,-1.4954267767087142,-4979.580893392753,48.13016469495142,4.788976963358126,3.3858165203151955,0.36950810640586074,-0.41803444647545573,-0.10185206231158128,-1.4425895977878422,0.865517094335414,-2.2736989061941855,167.06726615670175,16.158605714541885,-397.1107368023354,-2.9767609126589467,-18.34576873505806,3.4683862414173983
2.41,83.91027254785519,-1.4963859804436492,-4979.336417924722,48.14011739980956,5.83360467465871,3.495545544680785,0.355083455677341,-0.41074473409914813,-0.12405640016127029,-1.4424650728519661,0.7289712376307651,-2.22043378496888,162.95888670387563,-0.9502679953110444,-413.5241683263504,-1.7070756540540346,-18.93540522737341,8.743379259193054
2.42,84.33197289192871,-1.4967998322269964,-4979.091973496157,48.13053218189961,6.835896534047581,3.544952986573307,0.34085415127159435,-0.40482016286147404,-0.14543983899734858,-1.4229304405746617,0.5924571237673968,-2.1383438836078277,159.97039606537007,-17.826102681781343,-424.2346653973831,-0.25926984608211523,-18.831016207943545,13.683940842502572
2.43,84.75527965397886,-1.496613532838136,-4978.847943886069,48.10714025112881,7.7835222019670125,3.53706658658721,0.32702709448438627,-0.40021077388568305,-0.1657358353762466,-1.3827056787208007,0.46093889757909723,-2.029599637889797,158.16390827371987,-34.24124878911427,-429.34014120147907,1.320221171528524,-18.077990850589956,18.231209570645497
2.44,85.1803316857723,-1.4958311849202364,-4978.60467722592,48.07606612206296,8.665559494606,3.476354738912341,0.31381773506465893,-0.39682137088182956,-0.18470230050343384,-1.3209359419727373,0.3389403003853505,-1.8966465127187377,157.5243176003217,-49.98161425860011,-429.08753040597946,2.9871045798945275,-16.735655658454238,22.334741685747403
2.45,85.60725371498629,-1.494513824423365,-4978.362475899858,48.04353548678211,9.472518397908317,3.3684508700623415,0.3014460130502772,-0.39451650941604743,-0.20212388455298536,-1.2371722014381845,0.23048614657820995,-1.7421584049551584,157.96788026326476,-64.84907994111776,-423.8514738863473,4.700862776102315,-14.87433489713603,25.95291084638628
2.46,86.03615216100481,-1.4927743435810894,-4978.121589416368,48.01561322997051,10.196327405746366,3.2199069507118594,0.2901325702608406,-0.39312591763199833,-0.2178138144559445,-1.1313442789436676,0.13905917840492177,-1.5689929902959188,159.35461435109585,-78.66314048892818,-414.1158751058346,6.4258908964890376,-12.57275559232165,29.05299418573166
2.47,86.46711253144755,-1.4907701267646871,-4977.882210672483,47.99797693356336,10.830295372060844,3.0379796657075997,0.28009528373137416,-0.39245024075062784,-0.23161531203159136,-1.0037286529466485,0.06756768813704198,-1.380149757564681,161.50303620846068,-91.26194708088822,-400.4582659387402,8.132141531370428,-9.915791652997449,31.61102747667999
2.48,86.9001986004749,-1.4886943062022755,-4977.644475863859,47.99572806599618,11.369061762892862,2.8304481140510243,0.27154615251723135,-0.39226703643921956,-0.24340262065093565,-0.8549131214142774,0.018320431140822803,-1.178730861934448,164.20593241806205,-102.50294898481827,-383.53639815839097,9.795321203933598,-6.99249635273646,33.611515036311815
2.49,87.33545343181818,-1.4867665473873706,-4977.408468103337,48.01324071632787,11.80854678582957,2.605458424888201,0.2646885529145835,-0.39233696953111785,-0.2530816648815253,-0.6857599602647864,-0.006993309189837895,-0.9679044230589766,167.24602437511152,-112.26332025202443,-364.0761456929903,11.396707506313149,-3.894344296747519,35.04707028225242
2.5,87.77290217689328,-1.4852241971342615,-4977.174224609812,48.05404611287878,12.145910671191633,2.3713883824142403,0.25971486549885214,-0.39241016249462923,-0.2605903602666819,-0.4973687415731274,-0.007319296351137396,-0.7508695385156677,170.41049896912514,-120.44032497859959,-342.8596752294563,12.922666083356653,-0.713594554978193,35.91804530193112
2.5100000000000002,88.2125564578175,-1.4843144793073408,-4976.941747132959,48.1207501672028,12.379528658274927,2.1367239408234684,0.25680446980871574,-0.3922326540065775,-0.2658985812278627,-0.29103956901364714,0.017750848805170426,-0.5308220961180783,173.50347166457755,-126.95172891187576,-320.7129052654561,14.363947065508476,2.458305747365315,36.232186708469015
2.52,88.65442003977135,-1.484288218531763,-4976.711015102396,48.21498083959237,12.508985234412863,1.9099392096568173,0.2561220977039762,-0.39155290465523307,-0.2690077857227968,-0.06823721047395162,0.06797493513443843,-0.3109204494934075,176.35555579299006,-131.73631506086554,-298.4914895882804,15.714834861412292,5.5323372614703406,36.004333945661756
2.5300000000000002,89.09849540756238,-1.4853953303450835,-4976.482000844991,48.33736218107559,12.535088077413004,1.6993719342418523,0.25781653283382044,-0.3901282695051784,-0.26995028725564607,0.1694435129844212,0.14246351500545928,-0.09425015328493436,178.82987599399206,-134.7545132021683,-277.06487594315394,16.972216555293887,8.423574708495666,35.25615769727737
2.54,89.54479078687213,-1.4878820613378552,-4976.254686110304,48.487512414313805,12.459899124612877,1.5130875640703718,0.2620196397524952,-0.38773133548755867,-0.2687881593441772,0.4203106918674797,0.23969340176197984,0.11621279114687375,180.82411375172427,-135.98911287910994,-257.2983399816503,18.134624886696656,11.05290353045112,34.015921904222516
2.5500000000000003,89.99332709111374,-1.491989721406802,-4976.029079085027,48.66406428950325,12.286777374632415,1.3587266305391636,0.26884570085051673,-0.38415600053951904,-0.2656117554550672,0.6826061098021576,0.3575334948039613,0.317640388911001,182.2685146662679,-135.44599998072593,-240.03321457520775,19.201303574788927,13.348758717511043,32.318243996756465
2.56,90.44414423135137,-1.4979544486096446,-4975.805231060038,48.86470706244621,12.020425548383917,1.2433323276358708,0.2783910318717897,-0.3792231537002493,-0.2605378291519882,0.9545331021273014,0.49328468392698366,0.5073926303079058,183.12019914379542,-133.15483959248706,-226.06577357558746,20.171336581950595,15.248836889971447,30.203824367646174
2.57,90.89730620345082,-1.5060074081478834,-4975.583251930528,49.08625060781524,11.666930715704794,1.1731579040293167,0.2907338375707884,-0.3727858027599775,-0.25370724476790985,1.234280569899867,0.6437350940271667,0.6830584384078328,183.354555942167,-129.16962174540438,-216.1253583670462,21.042879204390015,16.70172182336964,27.719117103128163
2.58,91.35290437118375,-1.5163747671212433,-4975.363323749296,49.324713172487584,11.233787554284456,1.153456706382854,0.305934259067725,-0.36473348948265616,-0.24528227794667457,1.520042149693651,0.8052313277321401,0.8424966821235296,182.9549029573335,-123.56898907025013,-210.85235624581594,21.81252750553149,17.66836290458696,24.915918117156647
2.59,91.81105840730953,-1.5292768134661328,-4975.145711604783,49.575434838862286,10.729892172645476,1.1882613670849786,0.324034555481181,-0.354995832087762,-0.2354435172630196,1.8100296413455967,0.9737657394894186,0.9838760683654768,181.90191107514005,-116.45627159024366,-210.7765838690641,22.474862956708865,18.12335354434834,21.85085221543438
2.6,92.27191444942606,-1.5449256984141544,-4974.930771151204,49.83321866368269,10.165494526877268,1.2801625071918172,0.3450593568100855,-0.34354504034044475,-0.22438639205600053,2.1024801328904394,1.1450791747317222,1.1057125207019145,180.16445222665294,-107.95915851756044,-216.29655382235936,23.022210132734838,18.055968390071936,18.58474529334965
2.61,92.73564018530463,-1.5635214644515896,-4974.718952177869,50.092500493165765,9.55209851915509,1.430101106775404,0.3690159253767433,-0.33039725996563263,-0.21231736683965252,2.3956568566657728,1.3147780374812073,1.2069025216347866,177.69351377877024,-98.22893505864451,-227.66007725461674,23.444645391592022,17.470929027779174,15.181870317479765
2.62,93.2023813232116,-1.5856507526999102,-4974.510945061136,50.34754653417993,8.859103723682049,1.6371919398395838,0.3577770427096745,-0.3156126202467302,-0.2009012644215602,-1.1238882667068868,1.4784639718902357,1.1416102418092446,174.42059622141846,-134.95620500210507,-244.94674458707254,-288.6148128788714,16.388872303105796,31.91962096398918
2.63,93.67213026813346,-1.6114049349634065,-4974.306878171108,50.579262305173735,8.1505462903769,2.239032711596459,0.32923136614710735,-0.2995997102285666,-0.187811414452137,-2.8545676562567044,1.6012910018163584,1.3089849969422995,170.26309138626212,-126.92292520154271,-266.3055909442516,-143.36387768503837,15.135694606422348,49.89514525135166
2.64,94.14500698790216,-1.6406375931177068,-4974.107374317844,50.79632679059576,7.315125087054023,2.984863185714544,0.29345114097534153,-0.2830544782136235,-0.17190533016849763,-3.578022517176579,1.6545232014943148,1.5906084283639563,160.85133531573933,-120.3746990444034,-326.4289161903936,-61.13569737681218,10.30777656681424,57.04896884662746
2.65,94.62111850807031,-1.6730441564607377,-4973.913218812509,50.997574245024374,6.2979724757847375,3.7242739134056224,0.2561140979596903,-0.26656662119869834,-0.15274162867930885,-3.7337043015651177,1.6487857014925118,1.9163701489188663,147.70548340798518,-112.62116706168881,-399.03941807468897,-14.38474923314433,5.902761587591951,57.64437636916474
2.66,95.1005031539015,-1.7082440939099874,-4973.7251581349965,51.1774791578416,5.088613065068519,4.373393526571631,0.2204801331434203,-0.250536517440235,-0.13029012783675054,-3.563396481627007,1.6030103758463445,2.245150084255834,132.67951848008997,-102.304120495436,-469.5556451671171,12.798377159769306,2.7267434337858,54.253318489819115
2.67,95.58312583148891,-1.745834705150979,-4973.543799206675,51.32866478514388,3.702912050169663,4.893286451021656,0.18844286929006993,-0.23513843590215933,-0.10476704002013815,-3.2037263853350266,1.5398081538075545,2.5523087816612433,117.74903667117229,-88.93329215430711,-529.9963190181434,28.882146250956694,1.225735785479162,48.36857134689798
2.68,96.06901909945152,-1.7852897226453903,-4973.370327116038,51.43592429027951,2.170123927689809,5.201113285649287,0.16110243774088295,-0.23111251132684618,-0.076535692083183,-2.7340431549186976,0.4025924575313209,2.8231347936955,96.90667741034557,-72.55005396953536,-661.2840314867573,38.49632202795414,-120.97863105798096,40.93950308926422
2.69,96.55809209027883,-1.8253878765664924,-4973.2047464772495,51.55883678164379,0.5271789526100064,4.855968959839497,0.13937031811559963,-0.23698560226716925,-0.04605564894620162,-2.173211962528323,-0.5873090940323136,3.0480043136981254,90.84488324014566,-53.50270003780419,-672.7089623784551,44.355362042574114,-105.19637271848403,32.61864369022094
2.7,97.05037494318884,-1.8653263054438554,-4973.046473841367,51.69617543416169,-1.1790549369876495,3.9990500538587295,0.12354510534638385,-0.2508327002006632,-0.013850119148821616,-1.5825212769215824,-1.3847097933493837,3.2205529797379895,102.02573479660043,-32.10660427555136,-622.1224733316426,45.33213155675393,-84.85967490695413,23.44515161417422
2.71,97.54594813846431,-1.9045626390985613,-4972.894515833403,51.8262726577326,-2.915578423590893,2.787838633662835,0.11366884572614944,-0.2704887082565841,0.019563265467941626,-0.9876259620234451,-1.965600805592087,3.341338461676327,123.9634822140996,-9.168445297783222,-524.3816830203107,44.52424073845472,-62.10992540896779,14.253783216965488
2.72,98.04484465504248,-1.9426895531223638,-4972.7476547034585,51.918778399543505,-4.66127860532151,1.3815948816410533,0.10961929549095228,-0.29371896637716466,0.053687061251669554,-0.4049550235197188,-2.323025812058059,3.4123795783727773,148.64003705848074,14.876859756900949,-394.62622066835047,42.82837028101568,-38.704941662005396,5.319690234443155
2.73,98.5469722353295,-1.9793621764887503,-4972.604620427217,51.94576737154927,-6.402381106089143,-0.06849851044821365,0.11119204566247887,-0.31836582266079727,0.08805056353897545,0.15727501715266612,-2.4646856283632532,3.436350228730581,169.3501540568432,39.773941412593146,-247.64375535916264,40.980744425581555,-16.163991312527205,-3.189004368659298
2.74,99.05208398573282,-2.0142746953121358,-4972.464236692259,51.889692047052186,-8.128100863079478,-1.4273786075250834,0.11814775406859357,-0.34246930301911394,0.12220882030194291,0.6955708406114771,-2.410348035831665,3.4158256762967607,182.18330485175946,65.36911693599184,-97.51453812107412,39.363404132937454,4.247941998227735,-11.206715427910012
2.75,99.55979331608326,-2.0471713157515885,-4972.325534729317,51.745977317792445,-9.827285727431413,-2.58266325922263,0.13023300992582776,-0.3643640017237866,0.15573859796969058,1.2085255857234185,-2.1894698704672515,3.3529777667747678,185.16500117168684,91.52548825382883,42.79090404446537,38.085236933828156,21.506074148940105,-18.719816260153298
2.7600000000000002,100.06965662049927,-2.077867632234624,-4972.187816320158,51.52533687677187,-11.48619876211829,-3.449497108594226,0.14718661707084446,-0.38275207254767296,0.18823492693690236,1.6953607145016765,-1.8388070823886353,3.2496328967211885,181.954188255327,118.0632488857821,162.0998178603468,37.091940565746285,34.83762629210542,-25.72424888459066
2.77,100.58125974636653,-2.1062678748956736,-4972.050680374304,51.24876339481123,-13.087479790804464,-3.973426919682729,0.16872961387655017,-0.39675016621750814,0.21930868462674447,2.1542996805705625,-1.3998093669835288,3.1073757689841983,176.1269496091196,144.74315617827583,251.66815434601497,36.16906974855549,43.75274132421246,-32.216874360929715
2.7800000000000002,101.09429427704387,-2.1323666156227636,-4971.914017125713,50.94221922134363,-14.60988731530935,-4.131061357667239,0.1945602214095894,-0.4059081692072928,0.24858857437757154,2.583060753303916,-0.9158002989784749,2.9279889750827186,171.32874498797605,171.25202002474506,305.587718866371,35.130193150811415,48.0741615560474,-38.159092324289276
2.79,101.60860232952224,-2.1562314979167447,-4971.77798076618,50.63125336080515,-16.028894337379,-3.928446906132929,0.22435005532677987,-0.41019922758518756,0.27572652900957983,2.9789833917190403,-0.42910583778948763,2.713795463200824,170.10653174931795,197.21170152042305,320.93730033855854,33.80498890164489,47.94014421885046,-43.48517637141941
2.8000000000000003,102.12417931019743,-2.17796960545458,-4971.6429493793685,50.33687477145663,-17.31796232041484,-3.3975957334389353,0.2577440623638858,-0.40998319793938376,0.30040620669302154,3.3394007037105853,0.021602964580388018,2.4679677683441787,173.2170142881213,222.18729996936733,297.67621006692855,32.07506332915532,43.777739058299815,-48.10339096630563
2.81,102.64113600508932,-2.197683497922776,-4971.509476031312,50.07342088035118,-18.450357765716337,-2.5916762082769242,0.29436297255472144,-0.40594773236885096,0.3223534279158047,3.6618910190835567,0.4035465570532772,2.1947221222783195,179.53524126284796,245.6979090296776,238.402023571791,29.876761647166415,36.2520519665045,-51.90495923998311
2.82,103.1596292371326,-2.2154244839565997,-4971.378230878339,49.84824865791363,-19.40129672209577,-1.5793782416180824,0.3338064815696553,-0.3990322569686928,0.3413471183532142,3.9443509014933795,0.6915475400158153,1.899369043740959,186.23356507541416,267.23163211556505,148.0560473544191,27.194261706478727,26.204789374170407,-54.77626616434327
2.83,103.67978555284357,-2.2311471408777748,-4971.249927180782,49.66382173432986,-20.150151649617708,-0.438787480217919,0.37565667731607344,-0.39034042217530596,0.3572294039910986,4.185019574641812,0.869183479338675,1.588228563788432,190.46846396884564,286.26784586921804,33.67232209660557,24.057086176938245,14.590902835567766,-56.611697405999095
2.84,104.20163297285214,-2.2446706111611188,-4971.125232539276,49.52008627489116,-20.682457091655813,0.7487992813149797,0.4194797077036341,-0.3810467672348614,0.36991319945383516,4.382303038756064,0.9293654940444531,1.2683795462736394,189.72925006173793,302.3161928090541,-96.10783935127932,20.519247974326035,2.4149612008120656,-57.33191029561484
2.85,104.72505040073067,-2.255652783438443,-4971.004672176879,49.41603289997003,-20.99141617389082,1.904801408921538,0.46482910433840674,-0.3723037449611746,0.37938662951020374,4.534939663477269,0.8743022273686939,0.9473430056368564,181.76153890008948,314.9618006848756,-231.64725371741287,16.676528843831658,-9.335311587523933,-56.89388367051044
2.86,105.24976213180999,-2.2635736949338128,-4970.888526368083,49.3526506563922,-21.07870963474957,2.958678428278031,0.5112536554290177,-0.365155723425463,0.38571387157248216,4.642455109061086,0.7148021535711591,0.6327242062278224,167.34540952228284,323.9107034665339,-363.1281664566036,12.675746165507748,-19.759966150347797,-55.299154130101
2.87,105.77536754598997,-2.267734156237359,-4970.776742000774,49.333670019128306,-20.95449228960539,3.8521827073812425,0.5583050780582779,-0.36046668299225626,0.3890312638788904,4.705142262926041,0.46890404332065977,0.3317392306408158,149.09197388604497,329.0410138487384,-481.62307929528515,8.661246874481074,-28.11765270299167,-52.60919645815429
2.88,106.30138885488566,-2.267276084352969,-4970.668875173471,49.364370259002065,-20.636516961914438,4.542236603186686,0.6055508568521915,-0.3588674611372451,0.3895398973695334,4.724577879391351,0.15992218550112197,0.050863349064281194,130.1053070360963,330.42216729407903,-579.9335853657752,4.804319760624911,-33.8854663833757,-48.93448157091527
2.89,106.82732488205852,-2.2612254126575304,-4970.564073441534,49.449960787986505,-20.14856470689842,5.002389584288641,0.6525919385893757,-0.3607262224756749,0.3874956683241888,4.704108173718419,-0.1858761338429682,-0.20442290453445677,113.68609635672772,328.30503330951217,-653.1579055480178,1.2911392443674201,-36.79451120193541,-44.42325877955629
2.9,107.35269547760542,-2.248556449493739,-4970.461101685208,49.59365732245116,-19.518442308801795,5.222934248080577,0.6990813484049432,-0.36614294100080214,0.38319763231763426,4.648940981556752,-0.541671852512738,-0.42980360065547074,102.53100540074004,323.08928811160104,-698.8849341899081,-1.7125721681697563,-36.833270999213056,-39.249831089045266
2.91,107.87646421469384,-2.227519789920994,-4970.357684293578,49.795099072650025,-18.655279522690055,5.20984962940917,0.7441690162524504,-0.37496576351557853,0.3689951186148237,4.508766784750744,-0.8822822514776316,-1.420251370281056,98.18557943334177,447.91596359876326,-717.0356597574109,0.7824784833884558,-34.21967672787619,-173.29289516127972
2.92,108.39779651477028,-2.1985811607088275,-4970.248987987398,50.197891859867845,-17.3174726112001,4.967270738904465,0.785921326075659,-0.38717027079814437,0.34553251436526855,4.175230982320839,-1.2204507282565822,-2.346260424955534,101.0628801139136,435.2605014467314,-708.805477602715,-15.111969827081245,-30.197349077633366,-159.96935510596933
2.93,108.91590995235643,-2.162470713262047,-4970.130007966848,50.76554773357588,-15.55500184415225,4.463016923716715,0.8227119035274972,-0.40257387897137686,0.31356351940290406,3.6790577451838202,-1.5403608173232588,-3.1968994962364663,110.79175285364906,415.0327162424289,-676.1235362555223,-28.27870520910406,-25.71905364654428,-144.91446577188083
2.94,109.42995139060956,-2.120179178331787,-4969.995803196585,51.4467808382655,-13.415271702791635,3.6932603231409553,0.8536025949543236,-0.420638622137528,0.27398710596122866,3.0890691426826486,-1.8064743166151114,-3.9576413441675315,126.72964164399004,387.8705949837172,-616.0676441688897,-35.73329718162563,-18.808970937412226,-127.90616313350367
2.95,109.93888958212281,-2.072953190190126,-4969.84184442147,52.17767232391974,-10.94255799055003,2.695875961174345,0.8780596273051784,-0.44057464635456967,0.22778111831222247,2.445703235085487,-1.9936024217041561,-4.620598764900628,146.56988184176294,354.80200639626696,-530.6603477736584,-39.92701132479806,-10.542734198443132,-109.7713749079771
2.96,110.44144132600306,-2.022211511644149,-4969.664339897927,52.8882629079783,-8.177910103282144,1.5367901256044996,0.8958962924330041,-0.4614287697248851,0.17598091577382657,1.7836665127825597,-2.0854123370315394,-5.180020253839609,166.3572198756171,316.57326659048294,-425.14229043804085,-41.505615445669335,-1.6985681457374717,-90.86876413672539
2.97,110.93608248517013,-1.9693997465058741,-4969.46050222969,53.5102834515241,-5.162030890668744,0.30089987397219087,0.907223708676383,-0.48219013061870397,0.11966701070601449,1.1327416243378963,-2.0761360893818726,-5.631390506781196,182.99020627948843,273.72979835743,-306.7003896718945,-41.03265979293187,6.8535826753322135,-71.44545198080961
2.98,111.42114853574145,-1.9158177493150248,-4969.228714492539,53.983820218364585,-1.9391633345589443,-0.918362415566609,0.9124011452753824,-0.5018962191668621,0.05995687226187574,0.5177436598999242,-1.970608854815813,-5.971013844413863,194.25511427278792,226.69472710378824,-183.46730141405294,-39.02262849388164,14.290087720951586,-51.68817226188526
2.99,111.89499968868535,-1.8624639987096783,-4968.968575331977,54.261829609874795,1.4393551931131392,-2.0301012531617486,0.9119853818282455,-0.5197275041275629,-0.0020032034890054007,-0.041576344713687874,-1.7831284960700842,-6.196007575088112,198.35091256018973,175.88110305869873,-63.76567056637842,-35.92329474466925,19.923336992349505,-31.76987728461851
3.0,112.35623402488707,-1.8099339356508237,-4968.680812084094,54.315408942468984,4.91299487298501,-2.9565022030344963,0.9066815872187104,-0.535081851507405,-0.06504914752857571,-0.5303794609535226,-1.5354347379842164,-6.304594403957047,196.85732366972056,121.80142146433057,44.61464162449943,-32.089105882078165,23.26572492012376,-11.885936197765378
3.0100000000000002,112.80388024994616,-1.7583972274300466,-4968.367095778716,54.1348632273889,8.412279645679568,-3.6415777010121353,0.8972913327499388,-0.5476227032135563,-0.12801620494350407,-0.9390254468771585,-1.2540851706151248,-6.296705741492822,192.05323126383584,65.16164553111437,135.12910760712387,-27.82431376331406,24.070704307591527,7.706269657482901
3.02,113.23752806427791,-1.7076503170517097,-4968.029799888452,53.7288490982367,11.861443413699007,-4.056953104572477,0.8846691772691115,-0.557297635022622,-0.18976051778797665,-1.262215548082731,-0.9674931809065672,-6.17443128444726,186.28593743381535,6.880924325932369,202.981285948896,-23.311990266877835,22.347745630533474,26.700190007170274
3.0300000000000002,113.6573757701464,-1.6572221350281247,-4967.671746131923,53.12234022747263,15.182893117593002,-4.203882446959653,0.8696877800097855,-0.5643274144379569,-0.2491840495091049,-1.498139725932582,-0.7029779415334942,-5.942353172112836,181.63040147745428,-51.9295221118623,245.49428840540963,-18.64403041297769,18.35194197536817,44.75026502843782
3.04,114.06419403346098,-1.6065024582737695,-4967.295972725731,52.35364892446844,18.302571351711666,-4.11141143463822,0.8532116817318123,-0.5691683145123494,-0.3052607916038652,-1.6476098277972988,-0.4840900074392657,-5.607674209476049,179.39041348549765,-110.02075530439215,262.29323208703505,-13.8522008896767,12.55190943491009,61.49248443946998
3.0500000000000003,114.45922235872494,-1.554864446343958,-4966.905545070707,51.47094014924956,21.155152858245422,-3.8311859964292987,0.8360793289537654,-0.5724524899095131,-0.35706193461034363,-1.7132352778046842,-0.32841753971636983,-5.1801143006478565,179.89700306798653,-166.07863885973256,255.32018253686238,-8.9400446739382,5.582350764544446,76.56909859107199
3.06,114.8440978240096,-1.50215896938247,-4966.503735558891,50.52851718743951,23.636489112991914,-3.4298807428029785,0.7735201811018464,-0.5749125337397977,-0.4055132756731705,-6.255914785191909,-0.2460043830284529,-4.845134106282704,182.6224658667979,-275.60995731700564,228.69803780164477,-377.34249851697746,-1.8118113183408269,113.8143053008966
3.0700000000000003,115.22082790660123,-1.4469803813439672,-4966.093284889769,49.54449127376764,26.002463225341728,-1.9013483467661432,0.6899015783439859,-0.575781785636649,-0.4467579604160856,-8.361860275786059,-0.08692518968512389,-4.124468474291519,186.59447271238307,-326.44779618131776,191.57176046501317,-181.61881318635346,-8.405721716294902,152.65808500569003
3.08,115.59302413120632,-1.3887130766895472,-4965.6780835137915,48.65037544144271,27.861354516995096,0.24249544164252446,0.5980948193599818,-0.5770750250554029,-0.4786532791900311,-9.180675898400406,-0.12932394187539664,-3.189531877394565,198.00034826059257,-377.8980961732279,13.882867087310494,-78.5531526134624,-30.709616527240666,174.5502095964582
3.09,115.9643642858388,-1.3272835672626648,-4965.262234749425,47.939649744211,29.00753398987274,2.515124885581855,0.5049386453157956,-0.5815247955434901,-0.5001618554625034,-9.31561740441861,-0.44497704880872635,-2.1508576272472295,195.36823008753876,-421.60474370708187,-244.5460951035053,-23.468355552103432,-54.31194871015407,184.7408410653868
3.1,116.33771043971468,-1.263129776142665,-4964.84950934858,47.47626448176633,29.392973161628696,4.528862980552579,0.4144330275217003,-0.5917555565167587,-0.5109733305766913,-9.05056177940952,-1.0230760973268564,-1.0811475114187803,164.2671429994326,-452.5125326247744,-522.6895864756221,9.103853140287013,-74.48988722393754,186.38536012512049
3.11,116.71477920002285,-1.1972087565843597,-4964.442801447551,47.30929334794804,29.070525874530116,6.009389660531632,0.32913802471776155,-0.6096573677518327,-0.5113030341861498,-8.529500280393867,-1.7901811235073934,-0.032970360945853816,114.92420435752567,-468.43301680788494,-763.3826211030579,29.93641611655647,-86.52613368405731,181.13403189602494
