time,x,y,z,u,v,w,phi,theta,psi,p,q,r,Fx,Fy,Fz,l,m,n,motor0,motor1,motor2,motor3,motor4,aileron,elevator,rudder
6.57,264.78994381468215,-18.50453632709548,-5169.231235747204,68.65217099477772,-9.636524198076929,-2.553166359216871,-0.7311878515152475,0.7091280977317691,0.2845302891391266,1.6564537656267045e-05,0.0013422980390820766,0.11781045377681156,54.48713710972362,83.03207602774862,-3.298901702088912,-0.001307308995960085,-0.0023447284832724376,0.020545600523203512,0.0,0.0,0.0,0.0,-1.0,-0.8064372736811403,-0.581676689634508,0.5645060915767981
6.58,265.3435827497934,-18.43517162988508,-5169.6441008691845,68.69030668784815,-9.64178191093398,-2.555232884467138,-0.7311876865998693,0.7091414610739943,0.28570955730533587,1.6491537811455027e-05,0.001336334222529118,0.11792681662094158,54.39968033997724,83.18435866370366,-3.288602065096285,-0.0013036946584794114,-0.002344234137904044,0.020488083604482656,0.0,0.0,0.0,0.0,-1.0,-0.8064377647772827,-0.5816502611408851,0.5645064353440978
6.59,265.897438357981,-18.365121342000887,-5170.057206130197,68.72834549601079,-9.647026317492383,-2.5572936697920126,-0.7311875224098447,0.7091547651092367,0.28688998584317416,1.6419002452149608e-05,0.0013304035242220028,0.11804285378383482,54.31239900266269,83.33633752722923,-3.2783382266953254,-0.0013000895770484933,-0.0023437606975321777,0.020430724988012457,0.0,0.0,0.0,0.0,-1.0,-0.8064382537205886,-0.5816239496053148,0.564506777604412
6.6000000000000005,266.4515089558004,-18.294384292537618,-5170.470550910807,68.7662876140772,-9.65225744432854,-2.5593487306255334,-0.7311873589405269,0.7091680101663353,0.28807157150469953,1.634693178366337e-05,0.001324505709862165,0.11815856615255484,54.22529300293078,83.48801277064359,-3.2681100205895603,-0.0012964938206929044,-0.0023433079034452303,0.020373522654766243,0.0,0.0,0.0,0.0,-1.0,-0.8064387405250086,-0.581597754381836,0.564507118367506
6.61,267.0057928582724,-18.222959315236967,-5170.884134592895,68.80413323674915,-9.657475318008993,-2.5613980823550118,-0.731187196187291,0.7091811965718096,0.28925431105072885,1.6275323583452936e-05,0.0013186405474245996,0.11827395460291111,54.138362244402856,83.63938454924227,-3.257917281659786,-0.001292907460149313,-0.002342875495793549,0.020316474653184324,0.0,0.0,0.0,0.0,-1.0,-0.8064392252043064,-0.5815716748290098,0.5645074576430145
6.62,267.56028837889176,-18.150845248490818,-5171.2979565596615,68.84188255861778,-9.66267996508405,-2.5634417403213776,-0.7311870341455575,0.7091943246498804,0.29043820125072983,1.6204173349274594e-05,0.0013128078071049092,0.11838902000009771,54.051606629180526,83.79045302114076,-3.2477598459764323,-0.0012893305615717238,-0.0023424632203231923,0.020259579142268246,0.0,0.0,0.0,0.0,-1.0,-0.8064397077719948,-0.5815457103098849,0.5645077954403963
6.63,268.11499382963655,-18.078040935344422,-5171.712016195621,68.87953577416272,-9.667871412081974,-2.5654797198195176,-0.7311868728108121,0.7092073947224935,0.2916232388827251,1.6133474547429106e-05,0.0013070072612961278,0.11850376319954821,53.965026057854914,83.94121834712452,-3.237637550773094,-0.0012857631808813191,-0.0023420708250272517,0.020202834428424403,0.0,0.0,0.0,0.0,-1.0,-0.806440188241291,-0.5815198601919476,0.5645081317689037
6.640000000000001,268.669907520977,-18.00454522349953,-5172.126312886604,68.91709307775116,-9.673049685503834,-2.5675120360985684,-0.7311867121786239,0.7092204071093393,0.2928094207332044,1.6063218820569962e-05,0.0013012386845559201,0.11861818504794323,53.878620429514456,84.09168069051219,-3.2275502344134708,-0.0012822053689302876,-0.0023416980612867098,0.020146238992809824,0.0,0.0,0.0,0.0,-1.0,-0.8064406666250695,-0.5814941238470923,0.5645084666375486
6.65,269.2250277618846,-17.930356965317486,-5172.540846019753,68.95455466363687,-9.678214811819148,-2.5695387043622278,-0.7311865522446606,0.709233362127875,0.29399674359704786,1.599339632984853e-05,0.0012955018535700284,0.11873228638436306,53.792389641756074,84.24184021703229,-3.2174977364156945,-0.001278657162171602,-0.0023413446843451083,0.02008979151521236,0.0,0.0,0.0,0.0,-1.0,-0.8064411429358348,-0.5814685006515714,0.5645088000550843
6.66,269.78035285984083,-17.85547501782229,-5172.9556149835225,68.99192072595905,-9.683366817462387,-2.5715597397690013,-0.7311863930046998,0.7092462600933462,0.295185204277463,1.5923996073581408e-05,0.0012897965471239102,0.11884606804151643,53.70633359069217,84.39169709471689,-3.2074798973961123,-0.001275118585509858,-0.0023410104524467156,0.020033490887759388,0.0,0.0,0.0,0.0,-1.0,-0.8064416171857045,-0.5814429899859515,0.5645091320299931
6.67,270.3358811208464,-17.779898242703602,-5173.370619167677,69.02919145874115,-9.688505728830386,-2.5735751574324577,-0.7311862344546378,0.7092591013188065,0.29637479958593316,1.5855006200590846e-05,0.0012841225460281324,0.11895953084700646,53.62045217096096,84.54125149381457,-3.197496559098738,-0.001271589653184282,-0.0023406951321533966,0.019977336221496233,0.0,0.0,0.0,0.0,-1.0,-0.8064420893863964,-0.5814175912350854,0.5645094625704774
6.68,270.89161084943015,-17.703625506319735,-5173.785857963292,69.06636705588956,-9.693631572280667,-2.5755849724214728,-0.7311860765904938,0.7092718861151375,0.29756552634217925,1.5786414403334182e-05,0.0012784796330885114,0.1190726756246097,53.53474527573567,84.69050358672169,-3.187547564368181,-0.0012680703623550765,-0.002340398493334766,0.019921326847742168,0.0,0.0,0.0,0.0,-1.0,-0.8064425595492384,-0.5813923037880704,0.5645097916844668
6.69,271.44754034865787,-17.62665567970057,-5174.201330762748,69.10344771119213,-9.698744374130676,-2.5775891997604425,-0.7311859194084118,0.7092846147910681,0.2987573813741342,1.571820819850407e-05,0.0012728675930648748,0.11918550319549633,53.449212796733036,84.83945354793585,-3.177632757138838,-0.0012645607016690832,-0.002340120310538294,0.019865462309083405,0.0,0.0,0.0,0.0,-1.0,-0.8064430276851746,-0.5813671270382108,0.5645101193796221
6.7,272.0036679201416,-17.54898763855045,-5174.617036959733,69.14043361831672,-9.703844160657875,-2.5795878544294952,-0.731185762904659,0.709297287653194,0.299950361517928,1.565037528890225e-05,0.001267286212617537,0.11929801437939419,53.36385462422348,84.98810155402523,-3.167751982441743,-0.0012610606438909948,-0.002339860364448524,0.019809742348538283,0.0,0.0,0.0,0.0,-1.0,-0.8064434938047873,-0.5813420603829824,0.5645104456633511
6.71,272.55999186404836,-17.470620263251032,-5175.03297594924,69.17732497080948,-9.708930958100627,-2.5815809513646863,-0.7311856070756202,0.7093099050059966,0.3011444636178844,1.5582903873168523e-05,0.0012617352802627147,0.11941020999564078,53.2786706470398,85.13644778362047,-3.157905086389462,-0.0012575701488552428,-0.0023396184409451453,0.01975416689044323,0.0,0.0,0.0,0.0,-1.0,-0.8064439579183333,-0.5813171032239941,0.5645107705428333
6.72,273.11651047910937,-17.39155243886407,-5175.449147127565,69.21412196209317,-9.714004792659805,-2.5835685054581767,-0.7311854519177919,0.7093224671518596,0.30233968452652515,1.5515782823460954e-05,0.0012562145863262558,0.1195220908640916,53.19366075258617,85.28449241742061,-3.1480919161641836,-0.001254089172626086,-0.0023393943313585104,0.01969873601679572,0.0,0.0,0.0,0.0,-1.0,-0.8064444200357654,-0.5812922549669652,0.5645110940250357
6.73,273.673222062629,-17.311783055134175,-5175.865549892308,69.25082478546535,-9.719065690500985,-2.585550531558429,-0.7311852974277716,0.7093349743910888,0.3035360211045841,1.5449002030639424e-05,0.0012507239229183715,0.11963365780590632,53.10882482684843,85.43223563821715,-3.1383123200269125,-0.001250617652230006,-0.002339187830131182,0.019643449943742206,0.0,0.0,0.0,0.0,-1.0,-0.8064448801667868,-0.5812675150216764,0.5645114161167507
6.74,274.2301249104939,-17.231311006491502,-5176.282183642369,69.28743363409647,-9.724113677757142,-2.5875270444703684,-0.731185143602247,0.7093474270219273,0.30473347022102537,1.5382552461104282e-05,0.0012452630838722862,0.11974491164413704,53.02416275440282,85.5796776309283,-3.1285661473063158,-0.0012471555270410783,-0.002338998738974478,0.019588308990233987,0.0,0.0,0.0,0.0,-1.0,-0.8064453383208824,-0.5812428828019529,0.5645117368246176
6.75,274.7872173171819,-17.150135192054424,-5176.699047777946,69.32394870102796,-9.729148780531716,-2.5894980589555696,-0.7311849904379832,0.7093598253405746,0.3059320287530669,1.5316426371721567e-05,0.0012398318647376945,0.11985585320417126,52.93967441842551,85.72681858264642,-3.1188532483867277,-0.0012437027240125896,-0.0023388268606711338,0.019533313550550525,0.0,0.0,0.0,0.0,-1.0,-0.8064457945073689,-0.5812183577256143,0.5645120561551582
6.76,275.3444975757714,-17.068254515632113,-5177.116141700537,69.36037017917026,-9.734171024901906,-2.5914635897324185,-0.7311848379318096,0.7093721696412016,0.30713169358620673,1.5250617364554994e-05,0.0012344300627168802,0.11996648331398449,52.85535970070197,85.87365868269282,-3.1091734747132733,-0.0012402591685943272,-0.002338672005620274,0.019478464062776365,0.0,0.0,0.0,0.0,-1.0,-0.8064462487354398,-0.5811939392144616,0.5645123741148078
6.7700000000000005,275.9019639779504,-16.985667885727096,-5177.533464812935,69.39669826130084,-9.73918043692209,-2.5934236514763027,-0.7311846860806055,0.7093844602159685,0.3083324616142491,1.5185120402115754e-05,0.001229057476664222,0.12007680280422693,52.771218481636595,86.02019812267561,-3.099526678780798,-0.0012368247859954572,-0.002338533984656797,0.01942376098004647,0.0,0.0,0.0,0.0,-1.0,-0.8064467010142038,-0.581169626694229,0.5645126907099426
6.78,276.4596148140255,-16.902374215537755,-5177.951016519229,69.43293314006219,-9.74417704262723,-2.595378258819779,-0.731184534881287,0.709396697355039,0.3095343297393307,1.511993185401954e-05,0.0012237139070458765,0.12018681250815348,52.68725064026154,86.16643709655386,-3.0899127141195706,-0.0012333994967175484,-0.0023384126135759494,0.01936920474264244,0.0,0.0,0.0,0.0,-1.0,-0.8064471513527316,-0.5811454195945696,0.5645130059469121
6.79,277.0174483729312,-16.818372422960774,-5178.3687962248005,69.46907500795987,-9.74916086803616,-2.5973274263527606,-0.731184384330793,0.7094088813465982,0.3107372948719447,1.5055049394954007e-05,0.0012183991559450772,0.12029651326139358,52.60345605424689,86.31237580069798,-3.0803314352961095,-0.0012299832268849416,-0.002338307707959564,0.01931479575157875,0.0,0.0,0.0,0.0,-1.0,-0.8064475997600907,-0.5811213173490075,0.5645133198320634
6.8,277.5754629422392,-16.733661430593532,-5178.786803336325,69.50512405736056,-9.75413193915465,-2.5992711686226997,-0.7311842344260737,0.7094210124768683,0.31194135393096056,1.4990471930732683e-05,0.001213113027018822,0.12040590590159772,52.519834599909416,86.4580144339504,-3.0707826979095714,-0.0012265759044508757,-0.0023382190886757728,0.01926053434659705,0.0,0.0,0.0,0.0,-1.0,-0.8064480462453754,-0.5810973193949129,0.5645136323717627
6.8100000000000005,278.1336568081675,-16.648240165736443,-5179.205037261765,69.54108048049011,-9.75909028197816,-2.6012095001347877,-0.7311840851640786,0.7094330910301232,0.3131465038436403,1.4926199507962375e-05,0.0012078553254848458,0.12051499126797349,52.4363861522221,86.60335319767907,-3.0612663585723183,-0.00122317745922292,-0.0023381465784234924,0.01920642078690672,0.0,0.0,0.0,0.0,-1.0,-0.8064484908177396,-0.581073425173479,0.5645139435724177
6.82,278.69202825558943,-16.562107560395255,-5179.623497410375,69.57694446943172,-9.76403592249421,-2.6031424353521615,-0.7311839365417474,0.7094451172887046,0.3143527415456475,1.4862233121497312e-05,0.0012026258581274664,0.12062377020072322,52.35311058482347,86.74839229582588,-3.051782274906813,-0.0012197878301058818,-0.0023380899995671064,0.019152455235118177,0.0,0.0,0.0,0.0,-1.0,-0.8064489334864139,-0.5810496341296836,0.5645142534404897
6.83,279.2505755680433,-16.475262551283286,-5180.042183192696,69.61271621612416,-9.768968886684304,-2.605069988696108,-0.7311837885560015,0.7094570915330376,0.31556006398105163,1.479857458950107e-05,0.0011974244332851732,0.12073224354042682,52.27000777002712,86.89313193494559,-3.042330305532623,-0.001216406958871852,-0.002338049176170578,0.019098637746786693,0.0,0.0,0.0,0.0,-1.0,-0.8064493742607248,-0.58102594571226,0.5645145619825074
6.84,279.80929702774137,-16.387704079823617,-5180.461094020552,69.64839591235999,-9.77388920052538,-2.6069921745462703,-0.7311836412037381,0.709469014041646,0.3167684681023255,1.4735226342922748e-05,0.0011922508608499674,0.12084041212737329,52.18707757883013,87.03757232423638,-3.032910310050724,-0.0012130347965971426,-0.002338023932631862,0.01904496826241455,0.0,0.0,0.0,0.0,-1.0,-0.8064498131501026,-0.5810023593736662,0.5645148692050718
6.8500000000000005,280.3681909155792,-16.29943109215123,-5180.880229307054,69.68398374978395,-9.778796889990762,-2.6089090072408716,-0.7311834944818256,0.7094808850911685,0.3179779508703344,1.4672191252915e-05,0.0011871049522559573,0.12094827680088154,52.10431988092324,87.18171367555861,-3.0235221490438846,-0.0012096713004061059,-0.0023380140948590354,0.01899144660510122,0.0,0.0,0.0,0.0,-1.0,-0.8064502501640857,-0.5809788745700506,0.5645151751148599
6.86,280.9272555111449,-16.210442539115107,-5181.299588466594,69.7194799198914,-9.783691981050593,-2.6108205010769323,-0.7311833483871013,0.7094927049563733,0.3191885092543205,1.4609472435102712e-05,0.0011819865204720417,0.12105583839862226,52.02173454469914,87.32555620344337,-3.0141656840519033,-0.0012063164353931922,-0.0023380194897667044,0.018938072481029883,0.0,0.0,0.0,0.0,-1.0,-0.8064506853123177,-0.5809554907612293,0.5645154797186224
6.87,281.48648909272845,-16.120737376280267,-5181.719170914846,69.75488461402676,-9.788574499671794,-2.6127266703105105,-0.7311832029163705,0.7095044739101732,0.3204001402318801,1.454707308487375e-05,0.0011768953800053202,0.12116309775597,51.93932143726218,87.46910012509112,-3.0048407775732286,-0.001202970172427706,-0.0023380399440161527,0.018884845484386636,0.0,0.0,0.0,0.0,-1.0,-0.8064511186045424,-0.5809322074106538,0.5645157830231796
6.88,282.0458899373309,-16.03031456392978,-5182.13897606876,69.79019802338213,-9.79344447181755,-2.6146275291569228,-0.7311830580664077,0.7095161922236422,0.32161284078893404,1.4484996279295667e-05,0.0011718313469145714,0.12127005570539652,51.85708042443687,87.61234566035682,-2.995547293033873,-0.0011996324913986396,-0.0023380752828344,0.01883176510502663,0.0,0.0,0.0,0.0,-1.0,-0.8064515500505909,-0.5809090239853711,0.5645160850354136
6.890000000000001,282.6054563206737,-15.939173067066703,-5182.559003346566,69.82542033899593,-9.79830192344636,-2.616523091790976,-0.7311829138339594,0.70952786016603,0.3228266079196933,1.4423244829858083e-05,0.0011667942387801737,0.12137671307592812,51.77501137077746,87.75529303172785,-2.986285094795818,-0.0011963033777937489,-0.002338125334916935,0.018778830739133143,0.0,0.0,0.0,0.0,-1.0,-0.8064519796603634,-0.5808859399560009,0.5645163857622544
6.9,283.1651865172079,-15.847311855415994,-5182.979252167769,69.86055175175157,-9.803146880510733,-2.6184133723472094,-0.7311827702157477,0.709539478004777,0.32404143862662016,1.4361821165071905e-05,0.0011617838747070208,0.12148307069268487,51.69311413957624,87.89794246429025,-2.977054048130931,-0.0011929828212219817,-0.0023381899286493346,0.01872604170323925,0.0,0.0,0.0,0.0,-1.0,-0.8064524074438151,-0.5808629547967108,0.5645166852106706
6.91,283.7250788001237,-15.754729903426382,-5183.399721953148,69.89559245237629,-9.807979368955559,-2.6202983849201185,-0.7311826272084758,0.7095510460055303,0.3252573299203849,1.4300727188772211e-05,0.0011568000753476846,0.12158912937649155,51.61138859287263,88.04029418569019,-2.9678540192024556,-0.001189670818276814,-0.002338268889781124,0.01867339724715889,0.0,0.0,0.0,0.0,-1.0,-0.8064528334109321,-0.5808400679851728,0.5645169833876524
6.92,284.2851314413593,-15.661426190272184,-5183.820412124755,69.9305426314399,-9.812799414716228,-2.622178143564386,-0.731182484808834,0.7095625644321588,0.3264742788198207,1.4239964189904362e-05,0.0011518426628676693,0.12169488994359137,51.52983459146236,88.18234842608334,-2.9586848750728763,-0.0011863673695234316,-0.0023383620479698075,0.018620896571427674,0.0,0.0,0.0,0.0,-1.0,-0.8064532575717074,-0.5808172790025399,0.5645172803001951
6.93,284.8453427116104,-15.567399699855086,-5184.241322105912,69.9654024793537,-9.817607043716576,-2.6240526622951132,-0.7311823430135058,0.709574033546768,0.3276922823518751,1.4179532812365245e-05,0.001146911460941194,0.12180035320545643,51.44845199490595,88.32410541808478,-2.949546483678894,-0.0011830724757134722,-0.002338469233295715,0.0185685388436076,0.0,0.0,0.0,0.0,-1.0,-0.8064536799361233,-0.5807945873334184,0.5645175759552863
6.94,285.40571088033954,-15.47264942080588,-5184.66245132121,70.00017218636934,-9.82240228186672,-2.6259219550880375,-0.7311822018191764,0.7095854536097157,0.328911337551562,1.4119432949444008e-05,0.001142006294759353,0.1219055199686804,51.36724066153724,88.46556539670988,-2.940438713812128,-0.0011797861449848494,-0.002338590274846745,0.018516323213665652,0.0,0.0,0.0,0.0,-1.0,-0.8064541005141181,-0.5807719924658299,0.5645178703598827
6.95,285.96623421578516,-15.377174346486157,-5185.083799196509,70.03485194257776,-9.827185155060851,-2.62778603587976,-0.731182061222538,0.7095968248796254,0.3301314414619121,1.4059663827799618e-05,0.0011371269909906064,0.1220103910349895,51.28620044847264,88.60672859931611,-2.931361435131123,-0.0011765083786600984,-0.0023387250061122126,0.018464248832481805,0.0,0.0,0.0,0.0,-1.0,-0.8064545193155775,-0.5807494938912008,0.5645181635209042
6.96,286.52691098497104,-15.280973474989974,-5185.505365158933,70.0694419379081,-9.831955689175064,-2.629644918567954,-0.731181921220299,0.7096081476134035,0.33135259113392523,1.4000223901137387e-05,0.0011322733778188249,0.1221149672013052,51.205331211619665,88.74759526554303,-2.9223145181230024,-0.0011732391875520737,-0.0023388732561887915,0.018412314863263054,0.0,0.0,0.0,0.0,-1.0,-0.8064549363502981,-0.5807270911043023,0.5645184554452086
6.97,287.0877394537153,-15.18404580914546,-5185.927148636873,70.10394236212662,-9.836713910065262,-2.631498617011567,-0.7311817818091889,0.7096194220662522,0.3325747836265247,1.3941111010057904e-05,0.001127445284866957,0.12221924925992757,51.12463280568528,88.88816563725166,-2.913297834119504,-0.0011699785714724073,-0.0023390348627505032,0.018360520499531834,0.0,0.0,0.0,0.0,-1.0,-0.8064553516279838,-0.5807047836032524,0.5645187461395886
6.98,287.64871788663993,-15.086390356516395,-5186.349149059982,70.13835340483568,-9.841459843565218,-2.6333471450310304,-0.7311816429859657,0.7096306484916846,0.3337980160065124,1.3882322323761967e-05,0.0011226425432244054,0.12232323799874541,51.04410508418516,89.02843995846901,-2.90431125527072,-0.001166726537535603,-0.0023392096602998847,0.018308864972496956,0.0,0.0,0.0,0.0,-1.0,-0.8064557651582193,-0.580682570889469,0.5645190356107535
6.99,288.2098445471798,-14.98800612940375,-5186.771365859172,70.17267525547264,-9.846193515484817,-2.6351905164084535,-0.7311815047474208,0.7096418271415388,0.33502228534852785,1.3823854479365737e-05,0.0011178649854112726,0.12242693420153693,50.963747899451846,89.16841847533158,-2.895354654543624,-0.0011634830849572718,-0.002339397487331474,0.018257347564580483,0.0,0.0,0.0,0.0,-1.0,-0.8064561769504617,-0.5806604524676513,0.5645193238653231
7.0,288.771117697592,-14.888892144847178,-5187.193798466617,70.20690810330875,-9.850914951608525,-2.6370287448878083,-0.7311813670903844,0.7096529582659925,0.3362475887350107,1.3765703640789036e-05,0.0011131124453735374,0.12253033864829739,50.8835611026436,89.30810143603635,-2.8864279057079756,-0.0011602482120071185,-0.0023395981828443387,0.01820596761513552,0.0,0.0,0.0,0.0,-1.0,-0.806456587014029,-0.5806384278457464,0.5645196109098203
7.01,289.3325355989651,-14.789047424626471,-5187.616446315749,70.24105213744805,-9.85562417769412,-2.6388618441751004,-0.7311812300117284,0.7096640421135771,0.33747392325616676,1.3707865602226909e-05,0.001108384758461124,0.12263345211560316,50.80354454375248,89.44748909079573,-2.8775308833260382,-0.0011570219127714735,-0.002339811588298999,0.018154724526317088,0.0,0.0,0.0,0.0,-1.0,-0.8064569953580947,-0.5806164965349225,0.5645198967506663
7.0200000000000005,289.8940965112283,-14.688470995262978,-5188.039308841257,70.27510754682626,-9.860321219471686,-2.640689827938554,-0.7311810935083697,0.7096750789311912,0.33870128600993654,1.3650335876918656e-05,0.0011036817613879197,0.1227362753769936,50.72369807161414,89.58658169179688,-2.8686634627686445,-0.0011538041785791578,-0.0023400375496875417,0.01810361776639358,0.0,0.0,0.0,0.0,-1.0,-0.8064574019916846,-0.5805946580495474,0.5645201813941791
7.03,290.4557986931608,-14.587161888020981,-5188.462385479082,70.30907452020956,-9.865006102642894,-2.6425127098087753,-0.7311809575772718,0.7096860689641136,0.33992967410196995,1.3593109798302464e-05,0.0010990032922346192,0.12283880920335326,50.644021533915065,89.72537949317035,-2.8598255201741836,-0.0011505949969863253,-0.002340275912693156,0.018052646869649525,0.0,0.0,0.0,0.0,-1.0,-0.8064578069236744,-0.580572911907161,0.564520464846572
7.04,291.01764040240073,-14.485119138909027,-5188.885675666422,70.34295324619346,-9.869678852880563,-2.6443305033789226,-0.7311808222154453,0.7096970124560178,0.34115908464560274,1.3536182640172814e-05,0.001094349190421383,0.12294105436329565,50.56451477720236,89.86388275095976,-2.8510169324728096,-0.0011473943502286752,-0.002340526526137969,0.018001811436442316,0.0,0.0,0.0,0.0,-1.0,-0.8064582101627961,-0.5805512576284433,0.5645207471139572
7.05,291.57961989545487,-14.382341788681224,-5189.309178841725,70.37674391320154,-9.874339495828481,-2.6461432222048487,-0.7311806874199485,0.7097079096489844,0.3423895147618379,1.3479549688816775e-05,0.0010897192966837614,0.1230430116235175,50.485177646891174,90.00209172310285,-2.8422375773545596,-0.0011442022188243753,-0.002340789241636779,0.017951111128574927,0.0,0.0,0.0,0.0,-1.0,-0.806458611717639,-0.5805296947371978,0.5645210282023473
7.0600000000000005,292.14173542770743,-14.278828882838488,-5189.732894444691,70.41044670948422,-9.878988057101486,-2.647950879805268,-0.7311805531878847,0.7097187607835149,0.3436209615793291,1.3423206374316589e-05,0.0010851134530527888,0.12314468174913171,50.406009987274444,90.14000666941627,-2.8334873332897246,-0.0011410185764452669,-0.0023410639131415632,0.01790054566485904,0.0,0.0,0.0,0.0,-1.0,-0.806459011596665,-0.5805082227603178,0.5645213081176654
7.07,292.7039852534296,-14.17457947162976,-5190.156821916266,70.44406182311752,-9.883624562285767,-2.6497534896618924,-0.7311804195164019,0.7097295660985434,0.34485342223436843,1.3367148280917985e-05,0.0010805315028335066,0.12324606550395283,50.32701164153025,90.27762785158342,-2.8247660794957596,-0.0011378433993107845,-0.0023413503971440376,0.01785011481418847,0.0,0.0,0.0,0.0,-1.0,-0.8064594098082082,-0.5804868412277706,0.5645215868657457
7.08,293.26636762578863,-14.069592610053174,-5190.580960698646,70.47758944200173,-9.888249036939362,-2.651551065219595,-0.7311802864026887,0.7097403258314494,0.3460868938708761,1.331137131611623e-05,0.0010759732905864935,0.12334716365075608,50.24818245173145,90.41495553315296,-2.8160736959603128,-0.001134676652794384,-0.0023416485523433846,0.017799818389004497,0.0,0.0,0.0,0.0,-1.0,-0.8064598063604996,-0.5804655496725712,0.5645218644523498
7.09,293.8288807968572,-13.963867357857179,-5191.0053102352695,70.51102975386014,-9.892861506592817,-2.653343619886536,-0.7311801538439723,0.7097510402180705,0.3473213736403906,1.3255871645939211e-05,0.001071438662127942,0.12344797695145866,50.16952225885353,90.55198997953579,-2.807410063404994,-0.0011315183097549792,-0.0023419582375677514,0.01774965623440504,0.0,0.0,0.0,0.0,-1.0,-0.8064602012616654,-0.5804443476307539,0.5645221408831658
7.1000000000000005,294.3915230176226,-13.857402779541626,-5191.4298699708215,70.54438294623773,-9.89746199674996,-2.655131167034311,-0.7311800218375136,0.7097617094927156,0.34855685870206354,1.3200645863826126e-05,0.0010669274644919953,0.1235485061672842,50.09103090278347,90.68873145800988,-2.798775063310572,-0.0011283683310881571,-0.002342279316055195,0.017699628222416303,0.0,0.0,0.0,0.0,-1.0,-0.8064605945197524,-0.5804232346413434,0.5645224161638266
7.11,294.954292537996,-13.750197944358808,-5191.854639351228,70.57764920649984,-9.90205053288877,-2.656913719998083,-0.7311798903806045,0.7097723338881745,0.3497933462226519,1.3145690917489788e-05,0.0010624395459016328,0.12364875205884152,50.01270822232766,90.82518023772457,-2.790168577888217,-0.0011252266846393793,-0.0023426116545073104,0.01764973423978441,0.0,0.0,0.0,0.0,-1.0,-0.8064609861427322,-0.5804022102463562,0.5645226902999125
7.12,295.5171876068219,-13.642251926314458,-5192.279617823656,70.61082872183086,-9.906627140462277,-2.6586912920767474,-0.7311797594705626,0.7097829136357325,0.35103083337651375,1.3091004193609245e-05,0.0010579747557925502,0.12374871538617488,49.93455405522184,90.96133658970916,-2.7815904900957946,-0.0011220933318593352,-0.0023429551170677447,0.01759997418108503,0.0,0.0,0.0,0.0,-1.0,-0.8064613761385219,-0.5803812739907448,0.5645229632969653
7.13,296.0802064718871,-13.533563804168706,-5192.70480483651,70.6439216792329,-9.911191844899479,-2.66046389653305,-0.7311796291047279,0.70979344896518,0.3522693173456011,1.3036583464677337e-05,0.0010535329447602891,0.12384839690874715,49.8565682381377,91.09720078688179,-2.7730406836107377,-0.0011189682383547013,-0.002343309574044319,0.01755034793857741,0.0,0.0,0.0,0.0,-1.0,-0.8064617645149897,-0.5803604254224024,0.5645232351604927
7.140000000000001,296.6433473799302,-13.42413266143699,-5193.130199839436,70.67692826552452,-9.915744671606225,-2.6622315465937376,-0.7311794992804587,0.709803940104826,0.3535087953194549,1.2982426917532694e-05,0.0010491139645847458,0.123947797385391,49.77875060669254,91.23277310405722,-2.7645190428309974,-0.0011158513667766168,-0.0023436748931195037,0.017500855395593966,0.0,0.0,0.0,0.0,-1.0,-0.8064621512799701,-0.5803396640921186,0.564523505895979
7.15,297.206608576651,-13.31395758639093,-5193.55580228331,70.70984866733941,-9.920285645966027,-2.6639942554496985,-0.7311793699951274,0.7098143872815079,0.35474926449519684,1.2928533119951634e-05,0.0010447176681794828,0.12404691757420942,49.70110099545738,91.36805381795608,-2.7560254528832644,-0.0011127426813145103,-0.0023440509478867026,0.017451496418380077,0.0,0.0,0.0,0.0,-1.0,-0.8064625364412737,-0.5803189895535743,0.5645237755088915
7.16,297.76998830671937,-13.203037672059152,-5193.981611620247,70.74268307112513,-9.924814793340802,-2.665752036256103,-0.7311792412461178,0.7098247907206039,0.35599072207752114,1.2874900965886533e-05,0.001040343909618329,0.12414575823244381,49.6236192379651,91.50304320721034,-2.7475597995895527,-0.0011096421490685792,-0.0023444376090707725,0.017402270850628725,0.0,0.0,0.0,0.0,-1.0,-0.8064629200066951,-0.5802984013633123,0.5645240440046865
7.17,298.3334848137851,-13.091372016228073,-5194.407627303593,70.77543166314183,-9.929332139071478,-2.6675049021325496,-0.7311791130308213,0.709835150646045,0.35723316527868443,1.2821529647863162e-05,0.0010359925441147803,0.12424432011631528,49.546305166719264,91.63774155236919,-2.739121969489048,-0.0011065497374888893,-0.0023448347498745263,0.017353178508460132,0.0,0.0,0.0,0.0,-1.0,-0.8064633019840186,-0.5802778990807047,0.564524311388813
7.18,298.8970963404867,-12.978959721442646,-5194.833848787922,70.8080946294611,-9.933837708478485,-2.669252866163211,-0.7311789853466351,0.7098454672803247,0.35847659131849285,1.2768418617535659e-05,0.0010316634279822984,0.12434260398084546,49.469158613202296,91.77214913590126,-2.730711849822967,-0.0011034654151058432,-0.0023452422481382885,0.017304219176953253,0.0,0.0,0.0,0.0,-1.0,-0.806463682381026,-0.5802574822679518,0.5645245776667182
